100,4,4,0.2,8,72,66,0.0,6.0,0.33011388778686523
100,4,4,0.2,32,80,54,0.0,26.0,0.3353409767150879
100,4,4,0.2,64,72,23,0.0,49.0,0.3713951110839844
100,4,4,0.5,8,216,199,0.0,17.0,0.8413140773773193
100,4,4,0.5,32,177,118,0.0,59.0,0.8445990085601807
100,4,4,0.5,64,187,65,0.0,122.0,0.8290469646453857
100,4,4,0.8,8,301,275,0.0,26.0,1.3798489570617676
100,4,4,0.8,32,308,202,0.0,106.0,1.4600419998168945
100,4,4,0.8,64,315,103,0.0,212.0,1.514864206314087
100,4,8,0.2,8,83,69,0.0,14.0,0.37167906761169434
100,4,8,0.2,32,79,52,0.0,27.0,0.3739910125732422
100,4,8,0.2,64,74,24,0.0,50.0,0.33145618438720703
100,4,8,0.5,8,190,174,0.0,16.0,0.8054399490356445
100,4,8,0.5,32,193,124,0.0,69.0,0.7640137672424316
100,4,8,0.5,64,200,60,0.0,140.0,0.820810079574585
100,4,8,0.8,8,313,290,0.0,23.0,1.2883100509643555
100,4,8,0.8,32,311,209,0.0,102.0,1.2473862171173096
100,4,8,0.8,64,303,106,0.0,197.0,1.218574047088623
100,4,16,0.2,8,85,78,0.0,7.0,0.31053590774536133
100,4,16,0.2,32,77,52,0.0,25.0,0.2766549587249756
100,4,16,0.2,64,86,33,0.0,53.0,0.3277108669281006
100,4,16,0.5,8,195,181,0.0,14.0,0.6942288875579834
100,4,16,0.5,32,187,127,0.0,60.0,0.7034380435943604
100,4,16,0.5,64,171,53,0.0,118.0,0.7104170322418213
100,4,16,0.8,8,301,276,0.0,25.0,1.1407029628753662
100,4,16,0.8,32,312,208,0.0,104.0,1.143320083618164
100,4,16,0.8,64,298,103,0.0,195.0,1.1386561393737793
100,8,4,0.2,8,73,64,0.0,9.0,0.3098170757293701
100,8,4,0.2,32,72,49,0.0,23.0,0.30375003814697266
100,8,4,0.2,64,80,29,0.0,51.0,0.3387749195098877
100,8,4,0.5,8,206,187,0.0,19.0,0.864922046661377
100,8,4,0.5,32,200,137,0.0,63.0,0.7775118350982666
100,8,4,0.5,64,192,65,0.0,127.0,0.7748908996582031
100,8,4,0.8,8,298,270,0.0,28.0,1.2505788803100586
100,8,4,0.8,32,306,206,0.0,100.0,1.2274847030639648
100,8,4,0.8,64,308,106,0.0,202.0,1.3078441619873047
100,8,8,0.2,8,144,132,0.0,12.0,0.31069493293762207
100,8,8,0.2,32,147,79,0.0,68.0,0.31879305839538574
100,8,8,0.2,64,148,41,0.0,107.0,0.3465540409088135
100,8,8,0.5,8,352,320,0.0,32.0,1.0036628246307373
100,8,8,0.5,32,363,237,0.0,126.0,0.8253071308135986
100,8,8,0.5,64,385,121,0.0,264.0,0.9171392917633057
100,8,8,0.8,8,583,533,0.0,50.0,1.7789371013641357
100,8,8,0.8,32,567,363,0.0,204.0,1.5987398624420166
100,8,8,0.8,64,594,179,0.0,415.0,1.5074989795684814
100,8,16,0.2,8,155,143,0.0,12.0,0.3244199752807617
100,8,16,0.2,32,146,89,0.0,57.0,0.2891719341278076
100,8,16,0.2,64,140,40,0.0,100.0,0.2863020896911621
100,8,16,0.5,8,381,339,0.0,42.0,0.7556638717651367
100,8,16,0.5,32,371,236,0.0,135.0,0.7461860179901123
100,8,16,0.5,64,355,112,0.0,243.0,0.7348308563232422
100,8,16,0.8,8,585,532,0.0,53.0,1.2296860218048096
100,8,16,0.8,32,578,378,0.0,200.0,1.1894307136535645
100,8,16,0.8,64,597,178,0.0,419.0,1.2376129627227783
100,16,4,0.2,8,75,65,0.0,10.0,0.2928156852722168
100,16,4,0.2,32,77,46,0.0,31.0,0.27953028678894043
100,16,4,0.2,64,85,30,0.0,55.0,0.27988290786743164
100,16,4,0.5,8,207,184,0.0,23.0,0.7678050994873047
100,16,4,0.5,32,202,138,0.0,64.0,0.760890007019043
100,16,4,0.5,64,198,58,0.0,140.0,0.7256729602813721
100,16,4,0.8,8,314,287,0.0,27.0,1.1499059200286865
100,16,4,0.8,32,306,201,0.0,105.0,1.23738694190979
100,16,4,0.8,64,296,104,0.0,192.0,1.2784578800201416
100,16,8,0.2,8,145,138,0.0,7.0,0.3796122074127197
100,16,8,0.2,32,149,104,0.0,45.0,0.30118703842163086
100,16,8,0.2,64,161,51,0.0,110.0,0.3219020366668701
100,16,8,0.5,8,359,326,0.0,33.0,0.7077896595001221
100,16,8,0.5,32,359,230,0.0,129.0,0.7291600704193115
100,16,8,0.5,64,367,116,0.0,251.0,0.737036943435669
100,16,8,0.8,8,570,519,0.0,51.0,1.3327550888061523
100,16,8,0.8,32,586,390,0.0,196.0,1.2155041694641113
100,16,8,0.8,64,591,177,0.0,414.0,1.2300212383270264
100,16,16,0.2,8,262,237,0.0,25.0,0.2881772518157959
100,16,16,0.2,32,254,162,0.0,92.0,0.2754240036010742
100,16,16,0.2,64,265,61,0.0,204.0,0.2897017002105713
100,16,16,0.5,8,655,590,0.0,65.0,0.7679281234741211
100,16,16,0.5,32,641,398,0.0,243.0,0.7989048957824707
100,16,16,0.5,64,645,156,0.0,489.0,0.8024342060089111
100,16,16,0.8,8,1079,979,0.0,100.0,1.9606258869171143
100,16,16,0.8,32,1067,660,0.0,407.0,1.7070329189300537
100,16,16,0.8,64,1048,242,0.0,806.0,1.2944481372833252
150,4,4,0.2,8,105,98,0.0,7.0,0.7581322193145752
150,4,4,0.2,32,92,75,0.0,17.0,0.765129804611206
150,4,4,0.2,64,106,65,0.0,41.0,0.7659220695495605
150,4,4,0.5,8,276,264,0.0,12.0,2.2857120037078857
150,4,4,0.5,32,287,234,0.0,53.0,2.0526552200317383
150,4,4,0.5,64,291,162,0.0,129.0,2.0081920623779297
150,4,4,0.8,8,459,435,0.0,24.0,3.4325759410858154
150,4,4,0.8,32,460,360,0.0,100.0,3.524087905883789
150,4,4,0.8,64,466,254,0.0,212.0,3.2324907779693604
150,4,8,0.2,8,108,103,0.0,5.0,0.736807107925415
150,4,8,0.2,32,104,73,0.0,31.0,0.8041501045227051
150,4,8,0.2,64,99,50,0.0,49.0,0.7527451515197754
150,4,8,0.5,8,296,281,0.0,15.0,1.8743410110473633
150,4,8,0.5,32,284,220,0.0,64.0,1.9662530422210693
150,4,8,0.5,64,296,171,0.0,125.0,2.0612428188323975
150,4,8,0.8,8,470,443,0.0,27.0,3.0495688915252686
150,4,8,0.8,32,476,373,0.0,103.0,3.209868907928467
150,4,8,0.8,64,469,260,0.0,209.0,3.1421868801116943
150,4,16,0.2,8,129,123,0.0,6.0,0.7425210475921631
150,4,16,0.2,32,115,91,0.0,24.0,0.694188117980957
150,4,16,0.2,64,101,46,0.0,55.0,0.675961971282959
150,4,16,0.5,8,275,263,0.0,12.0,1.8753080368041992
150,4,16,0.5,32,292,229,0.0,63.0,1.7641551494598389
150,4,16,0.5,64,292,164,0.0,128.0,1.9038820266723633
150,4,16,0.8,8,473,442,0.0,31.0,3.01432204246521
150,4,16,0.8,32,453,359,0.0,94.0,2.949960231781006
150,4,16,0.8,64,467,267,0.0,200.0,2.922924757003784
150,8,4,0.2,8,119,115,0.0,4.0,0.8338427543640137
150,8,4,0.2,32,122,103,0.0,19.0,0.747352123260498
150,8,4,0.2,64,126,66,0.0,60.0,0.7394659519195557
150,8,4,0.5,8,273,256,0.0,17.0,1.8381779193878174
150,8,4,0.5,32,314,239,0.0,75.0,1.9106249809265137
150,8,4,0.5,64,297,167,0.0,130.0,1.9907588958740234
150,8,4,0.8,8,470,444,0.0,26.0,3.1421151161193848
150,8,4,0.8,32,477,380,0.0,97.0,3.227077007293701
150,8,4,0.8,64,452,261,0.0,191.0,3.34200119972229
150,8,8,0.2,8,216,206,0.0,10.0,0.7815611362457275
150,8,8,0.2,32,215,159,0.0,56.0,0.829974889755249
150,8,8,0.2,64,221,129,0.0,92.0,0.7949929237365723
150,8,8,0.5,8,548,526,0.0,22.0,2.0667173862457275
150,8,8,0.5,32,542,423,0.0,119.0,2.083796977996826
150,8,8,0.5,64,539,287,0.0,252.0,2.0367019176483154
150,8,8,0.8,8,883,833,0.0,50.0,3.5300488471984863
150,8,8,0.8,32,890,685,0.0,205.0,3.4155757427215576
150,8,8,0.8,64,897,494,0.0,403.0,3.6497859954833984
150,8,16,0.2,8,227,214,0.0,13.0,0.722923994064331
150,8,16,0.2,32,241,190,0.0,51.0,0.7213921546936035
150,8,16,0.2,64,217,118,0.0,99.0,0.7326138019561768
150,8,16,0.5,8,529,499,0.0,30.0,1.919546127319336
150,8,16,0.5,32,549,436,0.0,113.0,1.8294389247894287
150,8,16,0.5,64,560,314,0.0,246.0,1.9206278324127197
150,8,16,0.8,8,923,875,0.0,48.0,3.1887240409851074
150,8,16,0.8,32,899,702,0.0,197.0,3.0647261142730713
150,8,16,0.8,64,908,491,0.0,417.0,3.268777847290039
150,16,4,0.2,8,128,120,0.0,8.0,0.7279517650604248
150,16,4,0.2,32,96,74,0.0,22.0,0.7591760158538818
150,16,4,0.2,64,116,60,0.0,56.0,0.7518188953399658
150,16,4,0.5,8,313,293,0.0,20.0,1.8706669807434082
150,16,4,0.5,32,278,212,0.0,66.0,1.755397081375122
150,16,4,0.5,64,293,166,0.0,127.0,1.8291821479797363
150,16,4,0.8,8,479,454,0.0,25.0,3.032125949859619
150,16,4,0.8,32,460,355,0.0,105.0,2.919980049133301
150,16,4,0.8,64,459,262,0.0,197.0,3.5019638538360596
150,16,8,0.2,8,226,217,0.0,9.0,0.6896381378173828
150,16,8,0.2,32,217,175,0.0,42.0,0.7672152519226074
150,16,8,0.2,64,225,136,0.0,89.0,0.9281060695648193
150,16,8,0.5,8,583,551,0.0,32.0,1.970379114151001
150,16,8,0.5,32,539,411,0.0,128.0,2.3735790252685547
150,16,8,0.5,64,581,322,0.0,259.0,2.3185348510742188
150,16,8,0.8,8,926,876,0.0,50.0,3.238722085952759
150,16,8,0.8,32,914,700,0.0,214.0,3.3297410011291504
150,16,8,0.8,64,900,494,0.0,406.0,4.230486154556274
150,16,16,0.2,8,417,392,0.0,25.0,0.8324999809265137
150,16,16,0.2,32,425,328,0.0,97.0,0.9701800346374512
150,16,16,0.2,64,409,217,0.0,192.0,0.863145112991333
150,16,16,0.5,8,1001,938,0.0,63.0,2.141580820083618
150,16,16,0.5,32,1050,811,0.0,239.0,2.163680076599121
150,16,16,0.5,64,1085,576,0.0,509.0,2.249667167663574
150,16,16,0.8,8,1711,1613,0.0,98.0,3.6392149925231934
150,16,16,0.8,32,1703,1295,0.0,408.0,3.7732949256896973
150,16,16,0.8,64,1725,896,0.0,829.0,4.167959928512573
200,4,4,0.2,8,141,136,0.0,5.0,1.5538771152496338
200,4,4,0.2,32,155,128,0.0,27.0,1.5082910060882568
200,4,4,0.2,64,155,106,0.0,49.0,1.4995858669281006
200,4,4,0.5,8,400,383,0.0,17.0,4.236142158508301
200,4,4,0.5,32,374,316,0.0,58.0,3.9219818115234375
200,4,4,0.5,64,396,274,0.0,122.0,4.073246955871582
200,4,4,0.8,8,607,581,0.0,26.0,6.630808115005493
200,4,4,0.8,32,630,523,0.0,107.0,6.615837812423706
200,4,4,0.8,64,606,406,0.0,200.0,7.677614212036133
200,4,8,0.2,8,146,141,0.0,5.0,2.03653883934021
200,4,8,0.2,32,164,137,0.0,27.0,1.4899938106536865
200,4,8,0.2,64,179,119,0.0,60.0,1.4430828094482422
200,4,8,0.5,8,393,377,0.0,16.0,3.6483349800109863
200,4,8,0.5,32,408,340,0.0,68.0,4.022211074829102
200,4,8,0.5,64,381,258,0.0,123.0,3.5933239459991455
200,4,8,0.8,8,622,598,0.0,24.0,10.108112096786499
200,4,8,0.8,32,626,515,0.0,111.0,6.525980234146118
200,4,8,0.8,64,630,422,0.0,208.0,6.272135019302368
200,4,16,0.2,8,157,149,0.0,8.0,1.381525993347168
200,4,16,0.2,32,150,126,0.0,24.0,1.4836068153381348
200,4,16,0.2,64,152,112,0.0,40.0,1.2481091022491455
200,4,16,0.5,8,369,353,0.0,16.0,3.5650320053100586
200,4,16,0.5,32,390,321,0.0,69.0,3.5886919498443604
200,4,16,0.5,64,376,256,0.0,120.0,3.6089329719543457
200,4,16,0.8,8,635,609,0.0,26.0,6.263527870178223
200,4,16,0.8,32,615,506,0.0,109.0,5.901270866394043
200,4,16,0.8,64,617,419,0.0,198.0,5.953094244003296
200,8,4,0.2,8,149,144,0.0,5.0,1.416558027267456
200,8,4,0.2,32,146,116,0.0,30.0,1.5318188667297363
200,8,4,0.2,64,171,113,0.0,58.0,1.576854944229126
200,8,4,0.5,8,415,394,0.0,21.0,3.956475019454956
200,8,4,0.5,32,392,338,0.0,54.0,3.561332941055298
200,8,4,0.5,64,410,274,0.0,136.0,3.7985410690307617
200,8,4,0.8,8,644,616,0.0,28.0,6.048313140869141
200,8,4,0.8,32,612,509,0.0,103.0,5.942214250564575
200,8,4,0.8,64,627,424,0.0,203.0,6.498366832733154
200,8,8,0.2,8,308,285,0.0,23.0,1.4861671924591064
200,8,8,0.2,32,290,246,0.0,44.0,1.4507739543914795
200,8,8,0.2,64,301,186,0.0,115.0,1.8475122451782227
200,8,8,0.5,8,767,734,0.0,33.0,4.431766033172607
200,8,8,0.5,32,762,631,0.0,131.0,4.253245830535889
200,8,8,0.5,64,760,506,0.0,254.0,5.332108736038208
200,8,8,0.8,8,1217,1167,0.0,50.0,8.624620199203491
200,8,8,0.8,32,1208,1002,0.0,206.0,8.154729843139648
200,8,8,0.8,64,1215,809,0.0,406.0,7.335210084915161
200,8,16,0.2,8,344,331,0.0,13.0,1.3293228149414062
200,8,16,0.2,32,308,264,0.0,44.0,1.3783128261566162
200,8,16,0.2,64,301,207,0.0,94.0,1.3746469020843506
200,8,16,0.5,8,777,742,0.0,35.0,3.84088397026062
200,8,16,0.5,32,766,638,0.0,128.0,3.724459171295166
200,8,16,0.5,64,796,540,0.0,256.0,3.674262046813965
200,8,16,0.8,8,1241,1193,0.0,48.0,6.4356701374053955
200,8,16,0.8,32,1220,1024,0.0,196.0,6.527461051940918
200,8,16,0.8,64,1209,811,0.0,398.0,6.314406156539917
200,16,4,0.2,8,144,142,0.0,2.0,1.3626420497894287
200,16,4,0.2,32,178,151,0.0,27.0,1.3224899768829346
200,16,4,0.2,64,133,94,0.0,39.0,1.3430142402648926
200,16,4,0.5,8,377,363,0.0,14.0,3.840017795562744
200,16,4,0.5,32,394,319,0.0,75.0,3.54414701461792
200,16,4,0.5,64,382,267,0.0,115.0,3.3490970134735107
200,16,4,0.8,8,635,610,0.0,25.0,5.76767897605896
200,16,4,0.8,32,635,528,0.0,107.0,6.116678237915039
200,16,4,0.8,64,632,423,0.0,209.0,5.9731340408325195
200,16,8,0.2,8,298,283,0.0,15.0,1.3941030502319336
200,16,8,0.2,32,307,258,0.0,49.0,1.4372739791870117
200,16,8,0.2,64,320,210,0.0,110.0,1.3425180912017822
200,16,8,0.5,8,773,746,0.0,27.0,3.7998359203338623
200,16,8,0.5,32,775,635,0.0,140.0,3.665616035461426
200,16,8,0.5,64,784,530,0.0,254.0,3.621011257171631
200,16,8,0.8,8,1220,1166,0.0,54.0,6.218763828277588
200,16,8,0.8,32,1226,1023,0.0,203.0,6.185180902481079
200,16,8,0.8,64,1220,805,0.0,415.0,6.21466588973999
200,16,16,0.2,8,588,565,0.0,23.0,1.701460361480713
200,16,16,0.2,32,595,479,0.0,116.0,1.5764758586883545
200,16,16,0.2,64,547,337,0.0,210.0,1.5256569385528564
200,16,16,0.5,8,1452,1404,0.0,48.0,4.400849342346191
200,16,16,0.5,32,1455,1198,0.0,257.0,4.577291965484619
200,16,16,0.5,64,1410,919,0.0,491.0,4.310509204864502
200,16,16,0.8,8,2365,2264,0.0,101.0,8.818313121795654
200,16,16,0.8,32,2315,1910,0.0,405.0,8.997608184814453
200,16,16,0.8,64,2372,1536,0.0,836.0,8.60804295539856
